,hot100
12685,0.0
6261,0.0
1812,0.0
13425,0.0
1344,1.0
13767,0.0
5394,0.0
6725,0.0
198,0.0
14885,0.0
6478,0.0
15986,0.0
39,0.0
3183,1.0
9471,0.0
1946,0.0
7057,0.0
5191,0.0
10090,1.0
15937,0.0
9633,0.0
10252,0.0
3661,0.0
7697,0.0
2407,0.0
3272,0.0
12680,0.0
2053,0.0
17077,0.0
3999,0.0
10449,0.0
4275,0.0
14625,0.0
747,0.0
5433,0.0
2878,0.0
14523,0.0
9387,0.0
14883,0.0
2432,0.0
7880,0.0
8483,0.0
9968,0.0
16659,0.0
9272,0.0
17023,0.0
8430,0.0
10798,0.0
7590,0.0
15177,0.0
1189,0.0
5460,0.0
1138,0.0
15128,0.0
7379,0.0
14619,0.0
762,0.0
12572,0.0
508,0.0
11733,1.0
7247,0.0
10311,0.0
13182,0.0
176,0.0
10787,0.0
6490,0.0
14819,0.0
14205,0.0
13015,0.0
7626,0.0
675,0.0
8534,0.0
1419,0.0
6633,0.0
1477,0.0
17076,0.0
10543,0.0
5582,0.0
11084,0.0
8166,0.0
15729,0.0
4328,0.0
7244,0.0
2543,0.0
6252,0.0
9810,0.0
7773,0.0
16417,0.0
2025,0.0
15439,0.0
6443,0.0
15613,0.0
5936,0.0
11441,0.0
13562,0.0
11802,0.0
12227,0.0
2118,0.0
12359,0.0
13579,0.0
15735,0.0
3438,0.0
3668,0.0
2193,0.0
9472,0.0
6039,0.0
16593,0.0
15369,0.0
6117,0.0
10591,0.0
5340,0.0
11209,0.0
16048,0.0
7401,0.0
6921,0.0
6737,0.0
12411,0.0
3876,0.0
4111,0.0
1422,0.0
8218,0.0
11728,0.0
8571,0.0
3733,0.0
6080,0.0
6299,0.0
4043,0.0
12367,0.0
1776,0.0
1289,0.0
9393,0.0
12463,0.0
7039,0.0
2206,0.0
11417,1.0
16350,0.0
13951,0.0
3393,0.0
822,0.0
7388,1.0
12649,0.0
7616,0.0
16459,0.0
13483,0.0
3926,0.0
15687,0.0
8843,0.0
6412,0.0
9105,0.0
1850,0.0
9463,0.0
15604,0.0
10004,0.0
4639,0.0
1864,0.0
7118,0.0
6748,0.0
10707,0.0
11309,0.0
3417,0.0
1585,0.0
15095,0.0
11150,0.0
13799,0.0
5484,0.0
1524,0.0
2120,0.0
5255,0.0
12189,0.0
3324,0.0
4505,0.0
15082,1.0
4756,0.0
5577,0.0
12558,0.0
7016,0.0
48,0.0
16513,0.0
2270,0.0
1246,0.0
632,0.0
1951,0.0
13811,1.0
7005,0.0
9003,0.0
461,0.0
3439,0.0
11652,0.0
7205,0.0
12446,0.0
15644,0.0
13735,0.0
9343,0.0
6821,0.0
4168,0.0
16236,0.0
11769,0.0
13059,0.0
14444,0.0
8942,0.0
11146,0.0
6888,0.0
6946,1.0
340,0.0
830,0.0
6814,0.0
5332,0.0
15542,0.0
14334,0.0
12675,0.0
4935,0.0
2154,0.0
1986,0.0
8720,0.0
1605,0.0
14024,0.0
12508,0.0
2444,0.0
10240,0.0
16226,0.0
1212,0.0
9906,0.0
3837,0.0
3818,0.0
7351,0.0
6896,0.0
25,0.0
15218,0.0
2675,0.0
2208,0.0
352,0.0
7104,0.0
9015,0.0
8998,0.0
65,0.0
14602,1.0
4754,0.0
517,0.0
2646,0.0
8871,0.0
6385,0.0
13363,0.0
10471,0.0
8887,0.0
3497,0.0
7712,0.0
3420,0.0
6124,0.0
7115,0.0
9911,0.0
10434,0.0
9380,0.0
14049,0.0
16602,0.0
11384,0.0
4633,0.0
2029,0.0
13192,0.0
14906,0.0
11355,0.0
4135,0.0
15554,0.0
1675,0.0
122,0.0
1270,0.0
6173,0.0
1628,1.0
9336,0.0
15966,0.0
10279,0.0
4270,0.0
10679,0.0
10356,0.0
8150,0.0
7153,0.0
1195,0.0
8468,0.0
6610,0.0
16598,1.0
15017,0.0
1003,0.0
3359,0.0
1093,0.0
608,0.0
14722,0.0
9552,0.0
13512,0.0
3625,0.0
1922,0.0
11743,0.0
6138,0.0
4910,0.0
12005,0.0
16063,0.0
9172,0.0
4377,0.0
10329,0.0
9654,0.0
8143,0.0
10570,0.0
7751,0.0
7849,0.0
13638,0.0
8173,0.0
6488,0.0
796,0.0
16046,0.0
11184,0.0
16855,0.0
14849,0.0
3914,0.0
4264,0.0
3213,0.0
9734,0.0
9428,1.0
13664,0.0
1063,0.0
9355,0.0
14542,0.0
4032,0.0
7876,0.0
6209,0.0
5438,0.0
5070,0.0
13057,0.0
1407,0.0
16074,0.0
9456,0.0
3361,0.0
1854,0.0
16054,0.0
3478,0.0
16885,1.0
7621,0.0
11803,0.0
12704,0.0
8814,0.0
11716,0.0
4090,0.0
9220,0.0
14473,0.0
15970,0.0
12892,0.0
14193,0.0
11723,0.0
6375,0.0
7139,0.0
3400,0.0
14280,0.0
5826,0.0
6683,0.0
14718,0.0
7326,0.0
12560,0.0
6769,0.0
2359,0.0
14873,0.0
4003,0.0
13026,1.0
11176,0.0
3079,0.0
1136,0.0
2383,0.0
11683,0.0
4922,0.0
11960,0.0
16692,0.0
15957,0.0
10158,0.0
1769,0.0
7739,1.0
9806,0.0
5050,0.0
5499,0.0
1582,1.0
3781,0.0
6905,0.0
13467,0.0
6170,0.0
16698,0.0
8064,0.0
6973,0.0
420,0.0
8796,0.0
11664,0.0
9772,0.0
13936,0.0
1645,0.0
15855,0.0
9979,0.0
2767,0.0
4915,0.0
9982,0.0
12379,0.0
10961,0.0
1644,0.0
9902,0.0
10684,0.0
13966,0.0
4058,0.0
13950,0.0
16294,0.0
8545,0.0
16743,1.0
7623,0.0
12112,0.0
5959,0.0
2340,0.0
1438,0.0
16886,0.0
17,0.0
443,0.0
3184,0.0
8996,0.0
11622,0.0
16740,0.0
2521,0.0
13006,0.0
17040,0.0
16817,0.0
7308,0.0
3388,0.0
473,0.0
11249,0.0
5009,0.0
9559,0.0
1349,0.0
14937,0.0
2493,0.0
7898,0.0
7035,0.0
12203,0.0
2503,0.0
3426,0.0
16676,0.0
4054,0.0
7142,0.0
10035,0.0
740,0.0
8718,1.0
15099,0.0
2941,1.0
11134,0.0
3033,0.0
7891,0.0
7596,0.0
12882,0.0
9964,0.0
16996,0.0
8188,0.0
1639,0.0
15530,0.0
14894,0.0
7319,0.0
4282,0.0
930,0.0
5190,0.0
5122,0.0
10987,0.0
730,0.0
9135,0.0
1649,0.0
14240,0.0
6614,0.0
14741,0.0
13739,0.0
12963,0.0
7375,0.0
7511,0.0
7804,0.0
9470,0.0
5891,0.0
4033,0.0
10180,0.0
12775,0.0
8488,0.0
13594,0.0
16428,0.0
11793,0.0
5772,0.0
14917,0.0
5134,0.0
1519,0.0
17146,0.0
3301,0.0
16455,0.0
17033,0.0
9926,0.0
1782,0.0
6142,0.0
13472,0.0
5282,0.0
936,0.0
12165,0.0
5912,0.0
13009,0.0
99,0.0
4132,0.0
14761,0.0
1479,0.0
6786,0.0
4094,0.0
16047,0.0
1741,0.0
1078,0.0
16183,0.0
15602,0.0
13893,0.0
9288,0.0
13691,0.0
3924,0.0
3790,0.0
13204,0.0
12307,0.0
13336,0.0
11833,0.0
9431,0.0
1802,0.0
7950,0.0
2348,0.0
8596,0.0
12287,0.0
8268,0.0
10382,0.0
13365,1.0
1023,0.0
16581,1.0
11971,0.0
9940,0.0
16888,0.0
16301,0.0
16099,0.0
14836,0.0
7538,0.0
196,0.0
16735,0.0
9706,0.0
14302,0.0
1012,0.0
5084,0.0
8415,0.0
13879,1.0
4961,0.0
6060,0.0
15776,0.0
5962,0.0
10507,0.0
12121,0.0
11913,0.0
9057,0.0
12416,0.0
13263,0.0
6041,0.0
11279,0.0
14119,0.0
386,0.0
2346,0.0
11888,0.0
7678,0.0
10846,0.0
5390,0.0
10261,0.0
4723,0.0
15101,0.0
16520,0.0
2709,0.0
14863,0.0
11493,0.0
10357,0.0
7917,1.0
81,0.0
12941,0.0
15271,0.0
12943,0.0
8489,0.0
9872,0.0
9064,0.0
5112,0.0
15483,0.0
15382,0.0
967,0.0
6919,0.0
11193,0.0
13108,0.0
11112,0.0
15586,0.0
7084,0.0
11523,0.0
15727,0.0
10996,0.0
8753,0.0
590,0.0
7604,0.0
16705,0.0
12818,0.0
13266,0.0
2159,0.0
12362,0.0
15160,0.0
6344,0.0
814,0.0
13996,0.0
521,0.0
11063,0.0
13941,0.0
9036,0.0
1475,0.0
9750,0.0
13306,0.0
8704,0.0
8304,0.0
11629,0.0
14118,0.0
15207,0.0
14617,0.0
7124,0.0
12942,0.0
9494,0.0
15974,0.0
15465,0.0
10114,0.0
10906,0.0
10793,0.0
9027,0.0
895,0.0
9577,0.0
7188,0.0
14262,0.0
7600,0.0
15186,0.0
14594,0.0
6323,0.0
17020,0.0
1110,0.0
4067,0.0
4993,0.0
6472,0.0
7972,0.0
11310,0.0
13625,0.0
13954,0.0
15286,0.0
12153,0.0
5628,0.0
3949,0.0
6082,0.0
15367,0.0
12903,0.0
16987,0.0
9640,0.0
1285,0.0
15767,0.0
10062,0.0
2694,0.0
8992,0.0
15437,0.0
16803,0.0
8023,0.0
14263,0.0
2949,0.0
4361,0.0
8375,0.0
9752,0.0
6997,0.0
507,0.0
12543,0.0
14675,1.0
13880,0.0
882,0.0
13670,0.0
4408,0.0
4205,0.0
3884,0.0
16912,1.0
14648,1.0
1107,0.0
8312,0.0
13524,0.0
14040,0.0
343,0.0
8558,0.0
12513,0.0
12522,0.0
8481,0.0
12038,0.0
50,0.0
8287,0.0
68,0.0
10905,0.0
4098,0.0
5208,0.0
15706,0.0
12265,1.0
10795,0.0
7705,0.0
5458,0.0
10074,0.0
2936,0.0
6283,0.0
15981,0.0
9241,0.0
12529,0.0
468,0.0
11100,0.0
4548,0.0
3228,0.0
5228,0.0
12717,0.0
15837,0.0
5353,0.0
5713,0.0
899,0.0
6255,0.0
1627,0.0
9978,0.0
5453,0.0
12141,0.0
7673,0.0
5820,0.0
11877,0.0
5146,0.0
3585,0.0
5487,0.0
8976,0.0
6371,0.0
14122,0.0
12313,0.0
12175,0.0
7922,0.0
2368,0.0
1959,0.0
7918,0.0
4161,0.0
2433,0.0
6462,0.0
16802,0.0
8806,0.0
8215,0.0
10737,0.0
15812,0.0
7136,0.0
8789,0.0
8902,1.0
9570,0.0
16965,0.0
11375,1.0
13359,0.0
2132,1.0
973,0.0
13716,0.0
11598,0.0
4866,0.0
5508,0.0
12044,0.0
11115,0.0
16934,1.0
16942,0.0
7912,0.0
5637,0.0
14155,0.0
11837,0.0
1632,0.0
12916,0.0
14528,0.0
2240,0.0
16709,0.0
3893,0.0
4635,0.0
13082,0.0
9094,0.0
2919,0.0
699,0.0
12822,0.0
816,0.0
11594,0.0
10534,0.0
15702,0.0
7765,0.0
3145,0.0
6204,0.0
12536,0.0
14504,0.0
10918,0.0
10323,0.0
17097,0.0
6682,1.0
119,0.0
8204,0.0
14106,0.0
11144,0.0
2078,0.0
6570,0.0
14830,0.0
8941,0.0
5528,0.0
15868,0.0
3226,0.0
912,0.0
14095,0.0
8518,0.0
16219,0.0
169,0.0
16854,0.0
8838,0.0
10656,0.0
1550,0.0
12269,0.0
971,0.0
12862,0.0
11070,0.0
1594,0.0
13205,0.0
17203,0.0
4803,0.0
170,0.0
8619,1.0
17170,0.0
16086,0.0
2686,0.0
13736,0.0
13207,0.0
12758,1.0
12468,0.0
13810,0.0
6672,0.0
8084,0.0
11448,1.0
10736,0.0
7512,0.0
3954,0.0
2751,0.0
10301,0.0
14332,0.0
16639,0.0
8087,0.0
7513,0.0
13659,0.0
502,0.0
14862,0.0
9317,0.0
6975,0.0
11420,0.0
3082,0.0
13773,0.0
4650,0.0
11552,0.0
17104,1.0
9976,0.0
9416,0.0
10337,0.0
1677,0.0
13372,0.0
1425,1.0
4405,0.0
16412,0.0
13157,0.0
2272,0.0
14344,0.0
13830,0.0
15573,0.0
1056,0.0
8328,0.0
808,0.0
3739,0.0
13650,0.0
13186,0.0
11893,0.0
10635,0.0
2422,0.0
12793,0.0
6021,0.0
12533,1.0
11687,0.0
10670,0.0
2944,1.0
16527,0.0
8657,0.0
5909,0.0
15704,0.0
3034,0.0
7334,0.0
8329,1.0
14140,0.0
14552,0.0
8883,0.0
14703,0.0
6055,0.0
645,0.0
14606,1.0
16213,0.0
5867,0.0
17180,0.0
11240,0.0
10467,0.0
9871,0.0
7719,0.0
16791,0.0
6529,0.0
14900,0.0
4564,0.0
7747,0.0
3536,0.0
8383,0.0
2929,0.0
7145,0.0
3769,0.0
14191,0.0
4962,0.0
7529,0.0
782,0.0
754,0.0
13746,0.0
14387,0.0
13428,0.0
7606,0.0
3177,0.0
5686,0.0
2816,0.0
7162,0.0
12888,0.0
9480,0.0
2045,0.0
3854,0.0
1162,0.0
13607,0.0
13947,0.0
9327,1.0
3294,0.0
11866,0.0
4988,0.0
6704,0.0
8649,0.0
1224,0.0
10043,0.0
9101,0.0
11391,0.0
16379,0.0
13178,0.0
1513,0.0
4044,0.0
7785,0.0
3815,0.0
11343,0.0
3953,0.0
2985,0.0
136,0.0
10966,0.0
10445,0.0
8677,0.0
5785,0.0
9779,0.0
13985,0.0
12552,0.0
2130,1.0
5477,0.0
602,0.0
10674,0.0
4730,0.0
1888,0.0
13274,0.0
9131,0.0
15208,0.0
6524,0.0
11646,1.0
8068,0.0
1100,0.0
6915,0.0
17213,0.0
5546,0.0
13744,0.0
3846,0.0
16333,0.0
2287,0.0
8165,0.0
6667,0.0
2594,0.0
12715,0.0
444,0.0
14210,0.0
10792,0.0
4259,0.0
9144,0.0
14583,0.0
5661,0.0
9897,1.0
5836,0.0
12132,0.0
138,0.0
4149,0.0
10493,0.0
2291,0.0
11020,0.0
13884,0.0
13064,0.0
5879,0.0
9382,0.0
16914,0.0
5990,0.0
7437,0.0
5659,0.0
2042,0.0
802,0.0
7122,0.0
14492,1.0
14380,0.0
4109,0.0
16172,0.0
14995,0.0
13061,0.0
3016,0.0
11712,0.0
6743,0.0
5218,0.0
15537,0.0
4334,0.0
11714,0.0
9601,0.0
17222,0.0
4501,0.0
3484,0.0
10640,0.0
5121,0.0
8018,1.0
7158,0.0
10303,0.0
14916,0.0
4856,0.0
2994,0.0
4249,0.0
17052,0.0
3967,0.0
10632,0.0
15156,0.0
280,0.0
10282,0.0
4808,0.0
2322,0.0
2445,0.0
15386,0.0
6913,0.0
680,0.0
7688,0.0
4627,0.0
2387,0.0
4781,0.0
15201,0.0
14553,0.0
975,0.0
736,0.0
448,0.0
619,0.0
6276,0.0
5468,0.0
10626,0.0
13091,0.0
1703,0.0
2449,0.0
7442,0.0
7555,0.0
10725,0.0
5028,0.0
12936,0.0
977,0.0
11788,0.0
1485,0.0
872,0.0
15391,0.0
5202,0.0
14933,0.0
9020,0.0
9254,0.0
16187,0.0
12597,0.0
14972,0.0
6458,0.0
3099,0.0
909,0.0
14985,0.0
5773,0.0
9058,0.0
7813,0.0
11908,0.0
11093,0.0
10689,0.0
3011,0.0
2331,0.0
13522,0.0
1145,0.0
1009,0.0
16814,0.0
8672,1.0
9891,0.0
1954,0.0
15368,0.0
12027,0.0
12984,0.0
6183,0.0
8622,0.0
12322,0.0
13701,0.0
15406,0.0
3149,0.0
15003,0.0
11533,0.0
12100,0.0
7000,0.0
8458,0.0
2530,0.0
5471,0.0
15876,1.0
4382,0.0
1971,0.0
4681,0.0
15292,0.0
4290,0.0
13588,0.0
4126,0.0
15535,0.0
3406,0.0
14436,0.0
1445,0.0
16220,0.0
10597,0.0
4923,0.0
11847,0.0
11707,0.0
4506,0.0
7029,0.0
3473,0.0
10283,0.0
8637,0.0
2411,1.0
13973,0.0
11823,0.0
11354,0.0
6238,0.0
8803,0.0
7910,0.0
5187,0.0
8633,0.0
11149,0.0
10173,0.0
580,0.0
1192,0.0
5557,0.0
5777,0.0
5048,0.0
17186,0.0
1751,0.0
9657,0.0
8708,0.0
14047,0.0
2108,0.0
7067,0.0
3428,0.0
10677,0.0
15774,1.0
5928,0.0
4064,0.0
10784,0.0
12229,0.0
10699,0.0
13140,1.0
8497,0.0
3958,0.0
9952,0.0
6396,0.0
14109,0.0
8170,0.0
13477,0.0
14337,0.0
5842,0.0
220,0.0
3142,0.0
11547,0.0
11335,0.0
2742,0.0
2977,0.0
9106,0.0
10055,0.0
13255,0.0
10166,0.0
13113,0.0
1089,0.0
15918,0.0
4236,0.0
5358,0.0
11371,0.0
4948,0.0
12334,0.0
6110,0.0
962,1.0
5108,0.0
3619,0.0
13235,0.0
5719,0.0
4487,0.0
12321,0.0
17156,0.0
7385,0.0
2788,0.0
812,0.0
11512,0.0
6447,0.0
16317,0.0
3441,0.0
6226,0.0
9760,0.0
3227,0.0
4885,0.0
11316,0.0
14386,0.0
1579,0.0
9995,0.0
14384,0.0
9721,0.0
15307,0.0
8660,0.0
8428,0.0
7137,0.0
5425,0.0
7152,0.0
9000,0.0
7243,0.0
15524,0.0
6509,0.0
2135,0.0
13440,0.0
1297,0.0
16918,0.0
8460,0.0
10376,0.0
1826,0.0
614,0.0
7219,0.0
3786,0.0
3611,0.0
9296,0.0
1277,0.0
8379,1.0
15474,0.0
10466,0.0
2988,0.0
14975,0.0
17129,0.0
2796,1.0
4677,0.0
1155,0.0
5529,0.0
9582,0.0
14282,0.0
8656,0.0
5846,0.0
2494,0.0
7037,0.0
5265,0.0
9420,0.0
11435,0.0
9455,0.0
12093,0.0
3906,0.0
8027,0.0
7731,0.0
7959,0.0
7814,0.0
727,0.0
16434,0.0
4632,0.0
783,0.0
2372,0.0
14880,0.0
5519,0.0
16383,0.0
11786,0.0
3532,0.0
401,0.0
13826,0.0
15389,0.0
1149,0.0
14225,0.0
9850,0.0
1394,0.0
14687,1.0
13162,0.0
14201,0.0
11910,0.0
10418,0.0
13771,0.0
16544,0.0
2077,0.0
5419,0.0
12627,0.0
1690,0.0
8654,1.0
17117,0.0
1753,0.0
5809,0.0
11413,0.0
6382,0.0
10756,0.0
16169,0.0
12619,0.0
14608,1.0
12346,0.0
15174,0.0
12445,0.0
4920,0.0
1042,0.0
4309,0.0
13533,0.0
724,0.0
15990,0.0
12110,0.0
7637,0.0
7141,0.0
9209,0.0
15797,0.0
16351,0.0
10029,0.0
1539,0.0
12742,0.0
676,1.0
8987,0.0
8614,0.0
6306,0.0
16260,0.0
13022,0.0
11486,0.0
9938,0.0
12725,0.0
7870,1.0
5139,0.0
9179,0.0
14572,0.0
6582,1.0
11333,0.0
108,0.0
15291,0.0
6514,0.0
16034,0.0
11152,0.0
12264,0.0
7777,0.0
5902,0.0
16299,0.0
12037,0.0
16502,0.0
11091,0.0
9789,0.0
7303,0.0
2009,0.0
7021,0.0
6970,0.0
17214,0.0
9535,0.0
11154,0.0
5060,0.0
15419,0.0
11749,0.0
8181,0.0
6978,0.0
6985,0.0
10433,0.0
16969,0.0
285,1.0
5717,0.0
9161,0.0
2199,0.0
4226,0.0
4630,0.0
769,0.0
8029,0.0
14852,0.0
14256,0.0
11143,0.0
4127,0.0
2529,1.0
8548,0.0
6886,0.0
12212,0.0
2455,0.0
14744,0.0
15677,0.0
3688,0.0
1978,0.0
16185,0.0
9885,0.0
12534,0.0
7848,0.0
16830,0.0
9913,0.0
15885,0.0
12559,0.0
12236,0.0
284,0.0
14361,0.0
12610,0.0
3261,0.0
4110,0.0
2109,0.0
14557,0.0
16473,0.0
13271,0.0
6441,0.0
8666,0.0
8075,0.0
12788,0.0
9686,0.0
15916,0.0
12351,0.0
3704,1.0
4855,0.0
17147,0.0
2442,0.0
16409,1.0
13066,0.0
3370,0.0
6485,0.0
2423,0.0
13685,0.0
3824,0.0
3534,0.0
8211,0.0
6742,0.0
10137,0.0
6266,0.0
13666,0.0
718,0.0
13232,0.0
13928,0.0
7423,0.0
5790,1.0
4737,0.0
14714,0.0
11428,0.0
16852,0.0
16182,0.0
3928,0.0
7183,0.0
8700,1.0
9695,0.0
11508,0.0
16925,0.0
4402,0.0
6519,1.0
4155,0.0
10169,0.0
6106,0.0
6353,0.0
4381,0.0
6240,0.0
9028,0.0
6281,0.0
14382,0.0
62,0.0
13063,1.0
4597,0.0
15999,0.0
13350,0.0
2613,0.0
9874,0.0
2499,0.0
901,0.0
1324,0.0
9714,0.0
5835,0.0
8621,0.0
3367,0.0
11777,0.0
87,0.0
8355,0.0
17010,0.0
6050,0.0
12998,0.0
7937,0.0
17139,0.0
6714,0.0
11001,0.0
1240,0.0
8608,0.0
9224,0.0
7041,0.0
4714,0.0
11950,0.0
1199,0.0
1508,0.0
3948,0.0
7194,0.0
11801,0.0
10259,0.0
6248,0.0
2509,0.0
12658,0.0
5012,0.0
5584,0.0
9065,0.0
5783,0.0
10309,0.0
14534,1.0
7201,0.0
10115,0.0
16601,0.0
10673,0.0
13517,0.0
16926,0.0
14899,0.0
5469,0.0
11444,0.0
6177,0.0
12992,0.0
14590,0.0
15046,0.0
12705,0.0
15752,0.0
16853,0.0
15030,1.0
14399,0.0
13779,0.0
6389,0.0
3212,1.0
2165,0.0
15260,0.0
9606,0.0
3956,0.0
7806,0.0
1912,0.0
3632,0.0
4257,0.0
16262,0.0
15069,0.0
6500,0.0
7718,0.0
14116,0.0
14816,0.0
12990,0.0
14430,0.0
16580,1.0
10777,0.0
4389,0.0
17135,0.0
15660,0.0
2248,0.0
13001,0.0
457,0.0
1676,0.0
1355,1.0
14035,0.0
4186,0.0
9712,0.0
16677,0.0
15488,0.0
2186,0.0
15468,0.0
6063,0.0
14601,0.0
11322,0.0
5658,0.0
2906,0.0
11684,0.0
1280,0.0
1896,0.0
2481,0.0
1216,0.0
16244,0.0
14934,0.0
861,0.0
277,0.0
11976,1.0
11294,0.0
6408,0.0
7200,0.0
14491,0.0
10014,0.0
9910,1.0
7525,0.0
5823,0.0
10945,0.0
8817,0.0
7204,0.0
2563,0.0
14401,0.0
14372,0.0
15882,0.0
8754,0.0
3961,0.0
9699,0.0
4952,0.0
13965,0.0
6165,0.0
13423,0.0
2339,0.0
15955,0.0
4774,0.0
3639,0.0
12949,0.0
12226,0.0
14295,0.0
11945,0.0
7359,0.0
5384,0.0
4514,0.0
9156,0.0
9735,0.0
9255,0.0
1478,0.0
8459,0.0
3489,0.0
6479,0.0
15721,0.0
4387,0.0
16711,0.0
2231,0.0
6368,0.0
8097,0.0
15119,0.0
5303,0.0
12979,0.0
4023,0.0
13309,0.0
6962,0.0
9864,0.0
2514,0.0
15264,0.0
2258,0.0
14943,0.0
14066,0.0
3831,0.0
3479,0.0
7863,1.0
3849,0.0
3373,0.0
13846,0.0
13439,0.0
11138,0.0
11952,0.0
16731,1.0
14987,0.0
15595,0.0
8787,0.0
360,0.0
7507,0.0
16771,0.0
3955,0.0
14112,1.0
15489,1.0
5035,0.0
3838,0.0
6505,0.0
12927,0.0
9410,0.0
11458,0.0
12193,0.0
15394,0.0
4412,0.0
11819,0.0
15223,0.0
9834,0.0
13124,0.0
903,0.0
8177,0.0
4879,0.0
13656,0.0
10165,1.0
9689,0.0
3153,0.0
3887,0.0
9304,0.0
5409,0.0
10459,0.0
15279,0.0
13145,0.0
10436,0.0
4731,0.0
3122,0.0
1031,0.0
15248,0.0
13120,0.0
908,0.0
3360,0.0
6428,0.0
363,0.0
5423,1.0
12325,0.0
5694,0.0
14949,0.0
2946,0.0
3983,0.0
10562,0.0
2653,0.0
9136,0.0
4821,0.0
6489,0.0
8706,0.0
7176,0.0
4117,0.0
9266,0.0
7321,0.0
12553,0.0
16599,1.0
2827,0.0
15713,0.0
16809,0.0
4265,0.0
6019,0.0
5986,0.0
13728,0.0
1154,0.0
2733,0.0
16501,0.0
2841,0.0
10585,0.0
3133,0.0
15897,0.0
12143,0.0
114,0.0
8066,0.0
7973,0.0
5157,0.0
7311,0.0
11139,0.0
4511,0.0
15699,0.0
14291,0.0
14061,0.0
17096,0.0
1765,0.0
90,0.0
7971,0.0
11047,0.0
1569,0.0
7567,0.0
2575,0.0
10318,0.0
6157,1.0
10618,0.0
15230,0.0
8950,0.0
2981,0.0
12956,0.0
8020,0.0
6900,0.0
6218,0.0
11595,0.0
11404,0.0
11969,0.0
8462,0.0
1047,0.0
15919,1.0
5801,0.0
8046,0.0
16218,0.0
8389,0.0
8600,0.0
13189,0.0
4055,0.0
7453,1.0
30,0.0
3507,0.0
4695,0.0
17058,0.0
16600,0.0
16287,0.0
1208,0.0
4453,0.0
10164,0.0
7634,0.0
5974,0.0
10671,0.0
143,0.0
5418,0.0
1159,0.0
7455,0.0
5306,0.0
5830,0.0
5644,0.0
6357,0.0
10997,0.0
9845,0.0
13782,0.0
14851,0.0
15550,0.0
16671,0.0
5748,0.0
13717,0.0
7070,0.0
1203,0.0
17151,0.0
2541,0.0
15651,0.0
14882,0.0
17196,0.0
3851,0.0
890,0.0
3871,0.0
4125,0.0
16619,1.0
13911,0.0
14805,0.0
15266,0.0
8108,0.0
9780,0.0
1312,0.0
17094,0.0
12904,0.0
11437,0.0
11956,0.0
13380,1.0
11538,0.0
8416,0.0
17152,0.0
2229,0.0
941,0.0
7643,0.0
2651,0.0
2003,0.0
370,0.0
5346,0.0
13986,0.0
3717,0.0
1284,0.0
5279,0.0
8920,0.0
8768,0.0
3789,0.0
6049,0.0
9684,0.0
2609,0.0
10189,0.0
7897,0.0
4153,0.0
6590,0.0
4526,0.0
15995,0.0
16967,0.0
9782,0.0
16675,0.0
15869,0.0
4007,0.0
8325,0.0
2073,0.0
4944,0.0
15188,0.0
3262,0.0
2527,0.0
4368,0.0
15940,0.0
12563,0.0
16132,0.0
16207,0.0
7729,0.0
106,0.0
9824,0.0
2007,0.0
11012,0.0
12677,0.0
10639,0.0
7076,0.0
16894,0.0
3074,0.0
10836,0.0
6335,0.0
3754,0.0
6771,0.0
3568,0.0
12636,0.0
1898,0.0
10503,0.0
10050,1.0
11572,0.0
2320,0.0
7822,0.0
7652,0.0
242,0.0
4566,0.0
5057,0.0
4648,0.0
11897,0.0
12113,0.0
7867,0.0
5137,0.0
16579,1.0
4931,0.0
5624,0.0
6910,0.0
12595,0.0
8289,0.0
6762,0.0
710,0.0
5153,0.0
15689,0.0
1580,0.0
12208,0.0
1002,0.0
7353,0.0
1635,0.0
2052,0.0
11940,0.0
15932,0.0
11884,1.0
15921,0.0
13454,0.0
6300,0.0
14953,0.0
8080,0.0
5386,0.0
5296,0.0
3101,0.0
5004,0.0
16992,0.0
2953,0.0
2277,0.0
10019,0.0
8180,0.0
4292,0.0
13640,0.0
10350,0.0
2024,0.0
2037,0.0
6130,0.0
6163,0.0
13502,0.0
2737,0.0
9236,0.0
2722,0.0
5698,0.0
8524,0.0
6618,0.0
7404,0.0
7335,0.0
11128,0.0
13564,0.0
3819,0.0
2567,0.0
6740,0.0
5158,0.0
1571,0.0
1129,0.0
5605,0.0
12965,0.0
11957,0.0
10652,0.0
15827,1.0
9225,0.0
8034,0.0
3247,0.0
3500,0.0
9445,0.0
8687,0.0
223,0.0
12328,0.0
5404,0.0
12929,0.0
1999,0.0
9567,0.0
16100,0.0
7743,0.0
4142,0.0
14315,0.0
6348,0.0
452,0.0
2945,0.0
5871,0.0
16274,1.0
5103,0.0
16605,0.0
10561,0.0
5322,0.0
16811,0.0
3036,0.0
4629,0.0
4325,0.0
9765,0.0
17176,0.0
612,0.0
13300,0.0
10391,0.0
7593,0.0
1243,0.0
7914,0.0
11348,0.0
3788,0.0
7090,0.0
6062,0.0
9404,0.0
10038,0.0
9125,0.0
13678,0.0
15441,0.0
6330,0.0
12273,0.0
4958,0.0
15485,1.0
3132,0.0
9720,0.0
1549,0.0
14283,0.0
458,0.0
5478,0.0
16112,0.0
12219,0.0
788,1.0
14530,1.0
1004,0.0
3276,0.0
447,0.0
485,0.0
14039,0.0
9422,0.0
9240,0.0
10118,1.0
5184,0.0
8198,0.0
1727,0.0
4146,0.0
925,0.0
